Province,Prov_ID,District,Distr_ID,Sector,Sector_ID,Cell,Cell_ID,Name,Village_ID,season,maize_pixels_n_sum
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Gikoma,260903,Gikumba,26090302,2021_Season_B,45.258823529411764
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Gikoma,260903,Karama,26090303,2021_Season_B,107.04313725490196
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Gikoma,260903,Murambi,26090304,2021_Season_B,31.211764705882356
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Gikoma,260903,Nangurugomo,26090305,2021_Season_B,2.0
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Gikoma,260903,Nyarusange,26090306,2021_Season_B,96.82352941176471
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Gikoma,260903,Rebero,26090307,2021_Season_B,1.5019607843137255
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Gikoma,260903,Rubiha,26090308,2021_Season_B,1.0
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Gikoma,260903,Rurembo,26090309,2021_Season_B,21.015686274509804
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Gikoma,260903,Ryabonyinka,26090310,2021_Season_B,16.0
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Gikoma,260903,Wimana,26090311,2021_Season_B,22.980392156862745
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Bisambu,26090401,2021_Season_B,2.368627450980392
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Bugari,26090402,2021_Season_B,8.0
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Bwiza,26090403,2021_Season_B,9.545098039215686
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Cyeshero,26090404,2021_Season_B,406.8941176470588
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Gahama,26090405,2021_Season_B,13.411764705882353
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Gaseke,26090406,2021_Season_B,5.450980392156863
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Gataka,26090407,2021_Season_B,10.0
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Gitwa,26090408,2021_Season_B,14.79607843137255
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Kabaja,26090409,2021_Season_B,96.27450980392155
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Kaburanjwiri,26090410,2021_Season_B,12.968627450980392
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Kanazi,26090411,2021_Season_B,14.850980392156863
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Kibingo,26090412,2021_Season_B,75.9921568627451
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Kigaga,26090413,2021_Season_B,4.905882352941177
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Kirima,26090414,2021_Season_B,59.4235294117647
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Kiruhura,26090415,2021_Season_B,2.0
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Munini,26090416,2021_Season_B,4.4980392156862745
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Muremera,26090417,2021_Season_B,19.584313725490198
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Nyabinyenga,26090418,2021_Season_B,208.9607843137255
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Nyinya,26090419,2021_Season_B,20.11764705882353
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Ruhuha,26090420,2021_Season_B,15.0
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Rwezamenyo,26090421,2021_Season_B,11.035294117647059
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Musamo,260905,Cana,26090501,2021_Season_B,6.0
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Musamo,260905,Gaseke,26090502,2021_Season_B,21.650980392156864
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Musamo,260905,Jokoma,26090503,2021_Season_B,14.368627450980394
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Musamo,260905,Kabere,26090504,2021_Season_B,7.003921568627451
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Musamo,260905,Kamabare,26090505,2021_Season_B,3.0
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Musamo,260905,Kinama,26090506,2021_Season_B,18.15686274509804
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Musamo,260905,Kinkene,26090507,2021_Season_B,16.6
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Musamo,260905,Musamo,26090508,2021_Season_B,2.0
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Musamo,260905,Mwali,26090509,2021_Season_B,54.80392156862745
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Musamo,260905,Rwinkuba,26090510,2021_Season_B,55.43529411764706
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Musamo,260905,Rwinyege,26090511,2021_Season_B,8.258823529411764
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Musamo,260905,Ryanyiranda,26090512,2021_Season_B,48.43921568627451
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Musamo,260905,Wimana,26090513,2021_Season_B,46.05490196078431
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Bumbogo,26090601,2021_Season_B,121.50980392156862
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Butare I,26090602,2021_Season_B,21.705882352941178
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Butare Ii,26090603,2021_Season_B,56.92941176470588
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Bwangacumu,26090604,2021_Season_B,76.39607843137256
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Gataka,26090605,2021_Season_B,11.968627450980392
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Gatengezi,26090606,2021_Season_B,50.29411764705882
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Gutamba,26090607,2021_Season_B,479.4352941176472
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Kamabano,26090608,2021_Season_B,160.37254901960785
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Kigabiro,26090609,2021_Season_B,82.7921568627451
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Kigimbu,26090610,2021_Season_B,11.572549019607843
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Kinama,26090611,2021_Season_B,76.82352941176471
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Mabera,26090612,2021_Season_B,152.54509803921567
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Mujyejuru I,26090613,2021_Season_B,3.0
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Mujyejuru Ii,26090614,2021_Season_B,0.0
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Murinzi,26090615,2021_Season_B,654.1686274509802
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Ngurukizi,26090616,2021_Season_B,15.325490196078432
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Ntungamo,26090617,2021_Season_B,224.04313725490195
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Nyabihanga,26090618,2021_Season_B,225.9843137254902
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Nyagasozi,26090619,2021_Season_B,135.66666666666669
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Nyamagana,26090620,2021_Season_B,273.94117647058823
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Nyamugari,26090621,2021_Season_B,841.843137254902
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Nyarusange I,26090622,2021_Season_B,53.0078431372549
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Nyarusange Ii,26090623,2021_Season_B,25.631372549019606
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Ruhango,26090624,2021_Season_B,4.0
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Ruhuha,26090625,2021_Season_B,5.807843137254902
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Bihome,26090701,2021_Season_B,292.9843137254902
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Bugarama,26090702,2021_Season_B,277.11372549019615
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Bunyogombe,26090703,2021_Season_B,589.1215686274511
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Bushenyi,26090704,2021_Season_B,83.00392156862745
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Gasharu,26090705,2021_Season_B,135.17254901960783
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Gatebe,26090706,2021_Season_B,459.9686274509803
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Kabambati,26090707,2021_Season_B,64.80392156862744
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Kangoga,26090708,2021_Season_B,618.6549019607842
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Kavumu,26090709,2021_Season_B,513.686274509804
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Kibiraro,26090710,2021_Season_B,94.26666666666667
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Muyange,26090711,2021_Season_B,631.0156862745099
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Mwezi,26090712,2021_Season_B,104.8627450980392
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Nyabisindu,26090713,2021_Season_B,396.8862745098041
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Ruhango,26090714,2021_Season_B,237.79607843137254
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Rwinkuba,26090715,2021_Season_B,1205.6588235294114
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Rwoga,26090716,2021_Season_B,514.2274509803921
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Tambwe,260908,Buterana,26090801,2021_Season_B,8.992156862745098
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Tambwe,260908,Mubuga,26090802,2021_Season_B,203.078431372549
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Tambwe,260908,Nyamugari I,26090803,2021_Season_B,37.305882352941175
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Tambwe,260908,Nyamugari Ii,26090804,2021_Season_B,27.988235294117647
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Tambwe,260908,Nyundo,26090805,2021_Season_B,86.92156862745098
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Tambwe,260908,Ruduha I,26090806,2021_Season_B,160.05098039215687
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Tambwe,260908,Ruduha Ii,26090807,2021_Season_B,28.635294117647057
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Tambwe,260908,Rugarama,26090808,2021_Season_B,26.050980392156863
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Tambwe,260908,Rugondo,26090809,2021_Season_B,22.50588235294118
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Tambwe,260908,Tambwe,26090810,2021_Season_B,11.011764705882353
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Biringaga,270101,Gatare,27010101,2021_Season_B,12.87843137254902
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Biringaga,270101,Karama,27010102,2021_Season_B,79.00392156862745
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Biringaga,270101,Kuwimana,27010103,2021_Season_B,40.11764705882353
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Biringaga,270101,Munini,27010104,2021_Season_B,110.58823529411765
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Biringaga,270101,Nyabisindu,27010105,2021_Season_B,32.4078431372549
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Kigarama,270102,Cyanika,27010201,2021_Season_B,25.0
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Kigarama,270102,Kajeje,27010202,2021_Season_B,157.86274509803923
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Kigarama,270102,Mataba,27010203,2021_Season_B,90.0
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Kigarama,270102,Mbirizi,27010204,2021_Season_B,38.0
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Kigarama,270102,Nyagatovu,27010205,2021_Season_B,42.12549019607843
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Kigarama,270102,Rwinkuba,27010206,2021_Season_B,19.50588235294118
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Kivumu,270103,Buruba,27010301,2021_Season_B,19.23921568627451
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Kivumu,270103,Busozi,27010302,2021_Season_B,4.019607843137255
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Kivumu,270103,Bwirika,27010303,2021_Season_B,45.99607843137255
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Kivumu,270103,Bwiza,27010304,2021_Season_B,39.33333333333333
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Kivumu,270103,Kamonyi,27010305,2021_Season_B,55.66274509803922
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Kivumu,270103,Musengo,27010306,2021_Season_B,44.0
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Kivumu,270103,Takwe,27010307,2021_Season_B,83.64313725490196
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Makera,270104,Binunga,27010401,2021_Season_B,221.27058823529413
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Makera,270104,Kanyanza,27010402,2021_Season_B,24.5921568627451
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Makera,270104,Kigaga,27010403,2021_Season_B,34.0
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Makera,270104,Nyagatovu,27010404,2021_Season_B,36.0
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Makera,270104,Rwamugoroba,27010405,2021_Season_B,45.062745098039215
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Nyarunyinya,270105,Bishike,27010501,2021_Season_B,41.14509803921568
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Nyarunyinya,270105,Bucyeye,27010502,2021_Season_B,49.88627450980392
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Nyarunyinya,270105,Buhoro,27010503,2021_Season_B,15.09019607843137
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Nyarunyinya,270105,Gasovu,27010504,2021_Season_B,17.29019607843137
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Nyarunyinya,270105,Gatete,27010505,2021_Season_B,11.447058823529412
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Nyarunyinya,270105,Rusave,27010506,2021_Season_B,33.86274509803921
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Shori,270106,Sholi,27010601,2021_Season_B,25.0
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Shori,270106,Karehe,27010602,2021_Season_B,49.36862745098039
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Shori,270106,Kibumba,27010603,2021_Season_B,101.01176470588236
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Shori,270106,Nyarubuye,27010604,2021_Season_B,20.968627450980392
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Shori,270106,Rubimba,27010605,2021_Season_B,184.70588235294116
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Buramba,270201,Gahembe,27020101,2021_Season_B,80.36078431372547
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Buramba,270201,Gahinga,27020102,2021_Season_B,104.24313725490197
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Buramba,270201,Kabayaza,27020103,2021_Season_B,109.41176470588235
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Buramba,270201,Kirambo,27020104,2021_Season_B,54.02745098039215
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Buramba,270201,Musasa,27020105,2021_Season_B,37.090196078431376
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Butare,270202,Buyoga,27020201,2021_Season_B,185.26666666666668
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Butare,270202,Gihinga,27020202,2021_Season_B,106.3921568627451
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Butare,270202,Karambo,27020203,2021_Season_B,85.20392156862745
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Butare,270202,Nyirabwayi,27020204,2021_Season_B,66.65882352941176
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Kabuye,270203,Kabuga,27020301,2021_Season_B,119.29411764705883
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Kabuye,270203,Peru,27020302,2021_Season_B,141.10980392156864
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Kavumu,270204,Gasave,27020401,2021_Season_B,229.2705882352941
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Kavumu,270204,Gasiza,27020402,2021_Season_B,127.3921568627451
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Kavumu,270204,Kabuga,27020403,2021_Season_B,63.68235294117647
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Kavumu,270204,Rebero,27020404,2021_Season_B,19.376470588235293
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Kavumu,270204,Rukoma,27020405,2021_Season_B,59.0
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Kibyimba,270205,Gasharu,27020501,2021_Season_B,203.08235294117645
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Kibyimba,270205,Kamiranzogera,27020502,2021_Season_B,38.0
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Kibyimba,270205,Kanka,27020503,2021_Season_B,63.470588235294116
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Kibyimba,270205,Kibaya,27020504,2021_Season_B,222.76078431372554
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Ngarama,270206,Kabuga,27020601,2021_Season_B,137.76470588235293
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Ngarama,270206,Karambo,27020602,2021_Season_B,64.0
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Ngarama,270206,Mpanga,27020603,2021_Season_B,51.65882352941176
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Ngarama,270206,Nzovi,27020604,2021_Season_B,19.0
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Ngoma,270207,Cyambari,27020701,2021_Season_B,74.9764705882353
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Ngoma,270207,Gitwa,27020702,2021_Season_B,36.62352941176471
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Ngoma,270207,Nkegete,27020703,2021_Season_B,82.31372549019608
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Ngoma,270207,Nyarunyinya,27020704,2021_Season_B,85.78039215686275
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Ngoma,270207,Peru,27020705,2021_Season_B,161.42745098039214
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Sholi,270208,Gakondokondo,27020801,2021_Season_B,78.21960784313725
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Sholi,270208,Gitwa,27020802,2021_Season_B,100.0
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Sholi,270208,Jandari,27020803,2021_Season_B,95.03921568627452
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Sholi,270208,Kinyoni,27020804,2021_Season_B,178.77254901960785
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Sholi,270208,Mucyamo,27020805,2021_Season_B,146.5686274509804
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Gisharu,270301,Buhoro,27030101,2021_Season_B,145.0
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Gisharu,270301,Kirehe,27030102,2021_Season_B,117.98823529411764
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Gisharu,270301,Murandi,27030103,2021_Season_B,54.60392156862745
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Gisharu,270301,Musezero,27030104,2021_Season_B,320.0313725490197
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Gisharu,270301,Remera,27030105,2021_Season_B,39.0
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Gisharu,270301,Rwesero,27030106,2021_Season_B,164.57254901960786
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Gitega,270302,Cyuzu,27030201,2021_Season_B,91.0
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Gitega,270302,Kaziba,27030202,2021_Season_B,283.5960784313726
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Gitega,270302,Muhororo,27030203,2021_Season_B,24.215686274509803
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Gitega,270302,Musambagiro,27030204,2021_Season_B,341.4196078431372
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Gitega,270302,Musarara,27030205,2021_Season_B,86.0
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Gitega,270302,Nkondo,27030206,2021_Season_B,64.75294117647059
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Jurwe,270303,Bukiro,27030301,2021_Season_B,379.7372549019609
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Jurwe,270303,Kimisange,27030302,2021_Season_B,32.325490196078434
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Jurwe,270303,Murambi,27030303,2021_Season_B,95.21176470588236
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Jurwe,270303,Nzarwa,27030304,2021_Season_B,60.54117647058823
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Jurwe,270303,Rubona,27030305,2021_Season_B,284.89803921568625
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Jurwe,270303,Ruminantege,27030306,2021_Season_B,679.0588235294117
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Mubuga,270304,Jarama,27030401,2021_Season_B,191.71764705882353
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Mubuga,270304,Matoshya,27030402,2021_Season_B,27.04313725490196
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Mubuga,270304,Mubuga,27030403,2021_Season_B,68.0
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Mubuga,270304,Nyarubuye,27030404,2021_Season_B,92.11764705882354
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Mubuga,270304,Nyaruvumu,27030405,2021_Season_B,105.80000000000001
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Rubyiniro,270305,Butare,27030501,2021_Season_B,168.93333333333334
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Rubyiniro,270305,Gakurwe,27030502,2021_Season_B,69.0
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Rubyiniro,270305,Mucyamo,27030503,2021_Season_B,129.40392156862745
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Rubyiniro,270305,Mugari,27030504,2021_Season_B,74.71372549019608
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Rubyiniro,270305,Murehe,27030505,2021_Season_B,227.8156862745098
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Ryakanimba,270306,Kinogi,27030601,2021_Season_B,95.25098039215686
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Ryakanimba,270306,Musekera,27030602,2021_Season_B,116.47450980392158
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Ryakanimba,270306,Mushubaguriko,27030603,2021_Season_B,127.92941176470589
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Ryakanimba,270306,Mwumba,27030604,2021_Season_B,151.63529411764705
South/Amajyepfo,2,Muhanga,27,Kibangu,2703,Ryakanimba,270306,Nyamugari,27030605,2021_Season_B,71.27058823529413
South/Amajyepfo,2,Muhanga,27,Kiyumba,2704,Budende,270401,Karambi,27040101,2021_Season_B,130.65490196078431
South/Amajyepfo,2,Muhanga,27,Kiyumba,2704,Budende,270401,Muduha,27040102,2021_Season_B,28.701960784313727
South/Amajyepfo,2,Muhanga,27,Kiyumba,2704,Budende,270401,Musenyi,27040103,2021_Season_B,49.0
South/Amajyepfo,2,Muhanga,27,Kiyumba,2704,Budende,270401,Ruramba,27040104,2021_Season_B,99.32941176470588
South/Amajyepfo,2,Muhanga,27,Kiyumba,2704,Ndago,270402,Mataba,27040201,2021_Season_B,68.40392156862744
South/Amajyepfo,2,Muhanga,27,Kiyumba,2704,Ndago,270402,Rwezamenyo,27040202,2021_Season_B,142.6627450980392
South/Amajyepfo,2,Muhanga,27,Kiyumba,2704,Ndago,270402,Sovu,27040203,2021_Season_B,98.6078431372549
South/Amajyepfo,2,Muhanga,27,Kiyumba,2704,Remera,270403,Cyakabiri,27040301,2021_Season_B,304.8392156862745
South/Amajyepfo,2,Muhanga,27,Kiyumba,2704,Remera,270403,Kagahina,27040302,2021_Season_B,564.3254901960784
South/Amajyepfo,2,Muhanga,27,Kiyumba,2704,Remera,270403,Kagitaba,27040303,2021_Season_B,273.28235294117644
South/Amajyepfo,2,Muhanga,27,Kiyumba,2704,Remera,270403,Nyanza,27040304,2021_Season_B,155.48627450980393
South/Amajyepfo,2,Muhanga,27,Kiyumba,2704,Remera,270403,Sabusaro,27040305,2021_Season_B,143.6235294117647
South/Amajyepfo,2,Muhanga,27,Kiyumba,2704,Ruhina,270404,Busumba,27040401,2021_Season_B,144.17254901960783
South/Amajyepfo,2,Muhanga,27,Kiyumba,2704,Ruhina,270404,Gatwa,27040402,2021_Season_B,108.01960784313727
South/Amajyepfo,2,Muhanga,27,Kiyumba,2704,Ruhina,270404,Kabimbura,27040403,2021_Season_B,167.92156862745097
South/Amajyepfo,2,Muhanga,27,Kiyumba,2704,Ruhina,270404,Mubuga,27040404,2021_Season_B,99.5843137254902
South/Amajyepfo,2,Muhanga,27,Kiyumba,2704,Ruhina,270404,Nundwe,27040405,2021_Season_B,568.7725490196078
South/Amajyepfo,2,Muhanga,27,Kiyumba,2704,Rukeri,270405,Busindi,27040501,2021_Season_B,55.937254901960785
South/Amajyepfo,2,Muhanga,27,Kiyumba,2704,Rukeri,270405,Kabuga,27040502,2021_Season_B,72.30588235294118
South/Amajyepfo,2,Muhanga,27,Kiyumba,2704,Rukeri,270405,Matovu,27040503,2021_Season_B,76.76862745098039
South/Amajyepfo,2,Muhanga,27,Kiyumba,2704,Rukeri,270405,Munini,27040504,2021_Season_B,34.180392156862744
South/Amajyepfo,2,Muhanga,27,Kiyumba,2704,Rukeri,270405,Musagara,27040505,2021_Season_B,109.0
